month,city,sales_channel,category_l1,customer_type,product_detail_users,add_to_cart_users,order_submit_users,paying_customers
2026-01,东澜市,自营App,小家电,老客户,3474,1065,740,558
2026-01,东澜市,自营小程序,厨房用品,新客户,3673,1272,866,582
2026-01,东澜市,自营小程序,收纳用品,新客户,3148,1000,694,466
2026-01,东澜市,自营小程序,清洁用品,新客户,3279,1243,846,580
2026-01,东澜市,自营小程序,小家电,新客户,3017,816,554,373
2026-01,东澜市,自营小程序,厨房用品,老客户,2927,1142,800,606
2026-01,东澜市,自营小程序,收纳用品,老客户,2509,882,618,459
2026-01,东澜市,自营小程序,清洁用品,老客户,2614,1053,720,531
2026-01,东澜市,自营小程序,小家电,老客户,2405,745,512,386
2026-01,东澜市,第三方平台,厨房用品,新客户,2993,1065,724,490
2026-01,东澜市,第三方平台,收纳用品,新客户,2565,823,564,377
2026-01,东澜市,第三方平台,清洁用品,新客户,2672,970,678,465
2026-01,东澜市,第三方平台,小家电,新客户,2459,655,458,310
2026-01,东澜市,第三方平台,厨房用品,老客户,2267,858,595,454
2026-01,东澜市,第三方平台,收纳用品,老客户,1943,697,487,365
2026-01,东澜市,第三方平台,清洁用品,老客户,2024,834,574,438
2026-01,东澜市,第三方平台,小家电,老客户,1863,567,384,284
2026-01,海岳市,自营App,厨房用品,新客户,4921,1695,1179,806
2026-01,海岳市,自营App,收纳用品,新客户,4218,1326,899,618
2026-01,海岳市,自营App,清洁用品,新客户,4394,1594,1111,765
2026-01,海岳市,自营App,小家电,新客户,4042,1128,784,530
2026-01,海岳市,自营App,厨房用品,老客户,3703,1426,992,739
2026-01,海岳市,自营App,收纳用品,老客户,3174,1136,791,590
2026-01,海岳市,自营App,清洁用品,老客户,3306,1367,927,685
2026-01,海岳市,自营App,小家电,老客户,3042,945,661,503
2026-01,海岳市,自营小程序,厨房用品,新客户,3313,1143,776,533
2026-01,海岳市,自营小程序,收纳用品,新客户,2840,909,618,413
2026-01,海岳市,自营小程序,清洁用品,新客户,2958,1097,758,522
2026-01,海岳市,自营小程序,小家电,新客户,2722,750,513,350
2026-01,海岳市,自营小程序,厨房用品,老客户,2543,977,669,499
2026-01,海岳市,自营小程序,收纳用品,老客户,2179,793,549,413
2026-01,海岳市,自营小程序,清洁用品,老客户,2270,906,622,472
2026-01,海岳市,自营小程序,小家电,老客户,2089,636,444,331
2026-01,海岳市,第三方平台,厨房用品,新客户,2445,870,605,411
2026-01,海岳市,第三方平台,收纳用品,新客户,2095,687,482,332
2026-01,海岳市,第三方平台,清洁用品,新客户,2183,814,571,386
2026-01,海岳市,第三方平台,小家电,新客户,2008,542,376,257
2026-01,海岳市,第三方平台,厨房用品,老客户,1957,771,536,404
2026-01,海岳市,第三方平台,收纳用品,老客户,1678,604,423,319
2026-01,海岳市,第三方平台,清洁用品,老客户,1748,718,501,376
2026-01,海岳市,第三方平台,小家电,老客户,1608,498,344,255
2026-01,南浦市,自营App,厨房用品,新客户,4535,1591,1099,742
2026-01,南浦市,自营App,收纳用品,新客户,3888,1264,869,588
2026-01,南浦市,自营App,清洁用品,新客户,4049,1486,1027,689
2026-01,南浦市,自营App,小家电,新客户,3726,1029,709,474
2026-01,南浦市,自营App,厨房用品,老客户,3937,1552,1065,807
2026-01,南浦市,自营App,收纳用品,老客户,3374,1181,807,605
2026-01,南浦市,自营App,清洁用品,老客户,3515,1436,978,745
2026-01,南浦市,自营App,小家电,老客户,3234,988,686,510
2026-01,南浦市,自营小程序,厨房用品,新客户,2971,1016,689,470
2026-01,南浦市,自营小程序,收纳用品,新客户,2546,826,562,378
2026-01,南浦市,自营小程序,清洁用品,新客户,2653,1004,700,468
2026-01,南浦市,自营小程序,小家电,新客户,2440,677,467,315
2026-01,南浦市,自营小程序,厨房用品,老客户,2512,968,659,487
2026-01,南浦市,自营小程序,收纳用品,老客户,2154,766,528,403
2026-01,南浦市,自营小程序,清洁用品,老客户,2243,923,633,471
2026-01,南浦市,自营小程序,小家电,老客户,2064,639,447,330
2026-01,南浦市,第三方平台,厨房用品,新客户,2396,834,578,394
2026-01,南浦市,第三方平台,收纳用品,新客户,2054,649,450,308
2026-01,南浦市,第三方平台,清洁用品,新客户,2140,800,549,367
2026-01,南浦市,第三方平台,小家电,新客户,1969,530,367,247
2026-01,南浦市,第三方平台,厨房用品,老客户,1993,767,537,402
2026-01,南浦市,第三方平台,收纳用品,老客户,1709,608,416,310
2026-01,南浦市,第三方平台,清洁用品,老客户,1780,718,499,376
2026-01,南浦市,第三方平台,小家电,老客户,1638,496,343,258
2026-01,榕川市,自营App,厨房用品,新客户,3687,1299,894,601
2026-01,榕川市,自营App,收纳用品,新客户,3160,1020,694,472
2026-01,榕川市,自营App,清洁用品,新客户,3292,1237,854,586
2026-01,榕川市,自营App,小家电,新客户,3029,824,565,378
2026-01,榕川市,自营App,厨房用品,老客户,3358,1304,888,667
2026-01,榕川市,自营App,收纳用品,老客户,2878,1022,711,537
2026-01,榕川市,自营App,清洁用品,老客户,2998,1206,832,617
2026-01,榕川市,自营App,小家电,老客户,2759,830,581,439
2026-01,榕川市,自营小程序,厨房用品,新客户,2570,911,638,428
2026-01,榕川市,自营小程序,收纳用品,新客户,2203,702,487,330
2026-01,榕川市,自营小程序,清洁用品,新客户,2295,842,576,397
2026-01,榕川市,自营小程序,小家电,新客户,2111,587,407,275
2026-01,榕川市,自营小程序,厨房用品,老客户,2214,833,576,429
2026-01,榕川市,自营小程序,收纳用品,老客户,1897,671,466,352
2026-01,榕川市,自营小程序,清洁用品,老客户,1976,803,555,417
2026-01,榕川市,自营小程序,小家电,老客户,1818,558,386,288
2026-01,榕川市,第三方平台,厨房用品,新客户,1957,695,480,324
2026-01,榕川市,第三方平台,收纳用品,新客户,1677,545,375,253
2026-01,榕川市,第三方平台,清洁用品,新客户,1747,654,450,308
2026-01,榕川市,第三方平台,小家电,新客户,1607,437,298,202
2026-01,榕川市,第三方平台,厨房用品,老客户,1724,659,449,342
2026-01,榕川市,第三方平台,收纳用品,老客户,1478,515,360,272
2026-01,榕川市,第三方平台,清洁用品,老客户,1539,615,431,323
2026-01,榕川市,第三方平台,小家电,老客户,1416,423,295,218
2026-02,北辰市,自营App,厨房用品,新客户,3708,1283,878,597
2026-02,北辰市,自营App,收纳用品,新客户,3179,1009,688,461
2026-02,北辰市,自营App,清洁用品,新客户,3311,1214,849,582
2026-02,北辰市,自营App,小家电,新客户,3046,838,571,390
2026-02,北辰市,自营App,厨房用品,老客户,2768,1061,725,547
2026-02,北辰市,自营App,收纳用品,老客户,2373,847,588,447
2026-02,北辰市,自营App,清洁用品,老客户,2472,994,694,526
2026-02,北辰市,自营App,小家电,老客户,2274,694,476,360
2026-02,北辰市,自营小程序,厨房用品,新客户,2400,861,590,401
2026-02,北辰市,自营小程序,收纳用品,新客户,2057,647,443,305
2026-02,北辰市,自营小程序,清洁用品,新客户,2143,802,551,372
2026-02,北辰市,自营小程序,小家电,新客户,1972,535,366,247
2026-02,北辰市,自营小程序,厨房用品,老客户,1937,755,513,384
2026-02,北辰市,自营小程序,收纳用品,老客户,1661,586,404,298
2026-02,北辰市,自营小程序,清洁用品,老客户,1730,690,473,353
2026-02,北辰市,自营小程序,小家电,老客户,1592,487,338,255
2026-02,北辰市,第三方平台,厨房用品,新客户,1860,643,442,303
2026-02,北辰市,第三方平台,收纳用品,新客户,1594,508,356,241
2026-02,北辰市,第三方平台,清洁用品,新客户,1660,604,411,276
2026-02,北辰市,第三方平台,小家电,新客户,1527,426,298,202
2026-02,北辰市,第三方平台,厨房用品,老客户,1504,591,407,307
2026-02,北辰市,第三方平台,收纳用品,老客户,1289,454,308,231
2026-02,北辰市,第三方平台,清洁用品,老客户,1342,557,387,294
2026-02,北辰市,第三方平台,小家电,老客户,1235,370,255,189
2026-02,云岭市,自营App,厨房用品,新客户,3039,1042,714,493
2026-02,云岭市,自营App,收纳用品,新客户,2605,844,587,401
2026-02,云岭市,自营App,清洁用品,新客户,2714,1001,698,470
2026-02,云岭市,自营App,小家电,新客户,2497,686,468,324
2026-02,云岭市,自营App,厨房用品,老客户,2253,872,611,460
2026-02,云岭市,自营App,收纳用品,老客户,1932,687,481,361
2026-02,云岭市,自营App,清洁用品,老客户,2012,801,547,417
2026-02,云岭市,自营App,小家电,老客户,1851,570,397,294
2026-02,云岭市,自营小程序,厨房用品,新客户,2020,714,489,338
2026-02,云岭市,自营小程序,收纳用品,新客户,1731,555,387,261
2026-02,云岭市,自营小程序,清洁用品,新客户,1803,660,455,307
2026-02,云岭市,自营小程序,小家电,新客户,1659,460,319,220
2026-02,云岭市,自营小程序,厨房用品,老客户,1535,599,417,309
2026-02,云岭市,自营小程序,收纳用品,老客户,1315,469,321,240
2026-02,云岭市,自营小程序,清洁用品,老客户,1370,567,385,294
2026-02,云岭市,自营小程序,小家电,老客户,1261,387,265,201
2026-02,云岭市,第三方平台,厨房用品,新客户,1562,552,377,255
2026-02,云岭市,第三方平台,收纳用品,新客户,1339,431,296,199
2026-02,云岭市,第三方平台,清洁用品,新客户,1394,524,360,244
2026-02,云岭市,第三方平台,小家电,新客户,1283,356,243,163
2026-02,云岭市,第三方平台,厨房用品,老客户,1183,449,306,233
2026-02,云岭市,第三方平台,收纳用品,老客户,1014,362,247,184
2026-02,云岭市,第三方平台,清洁用品,老客户,1056,421,290,214
2026-02,云岭市,第三方平台,小家电,老客户,972,294,205,155
2026-02,东澜市,自营App,厨房用品,新客户,5125,1835,1247,848
2026-02,东澜市,自营App,收纳用品,新客户,4393,1417,981,661
2026-02,东澜市,自营App,清洁用品,新客户,4576,1669,1146,787
2026-02,东澜市,自营App,小家电,新客户,4209,1160,789,541
2026-02,东澜市,自营App,厨房用品,老客户,4040,1552,1076,807
2026-02,东澜市,自营App,收纳用品,老客户,3463,1241,843,629
2026-02,东澜市,自营App,清洁用品,老客户,3607,1448,993,749
2026-02,东澜市,自营App,小家电,老客户,3319,1013,703,536
2026-02,东澜市,自营小程序,厨房用品,新客户,3391,1180,820,554
2026-02,东澜市,自营小程序,收纳用品,新客户,2906,945,658,445
2026-02,东澜市,自营小程序,清洁用品,新客户,3028,1111,772,521
2026-02,东澜市,自营小程序,小家电,新客户,2785,765,537,365
2026-02,东澜市,自营小程序,厨房用品,老客户,2642,1013,708,533
2026-02,东澜市,自营小程序,收纳用品,老客户,2265,815,559,420
2026-02,东澜市,自营小程序,清洁用品,老客户,2359,978,676,509
2026-02,东澜市,自营小程序,小家电,老客户,2170,679,463,343
2026-02,东澜市,第三方平台,厨房用品,新客户,2669,945,648,437
2026-02,东澜市,第三方平台,收纳用品,新客户,2288,747,518,347
2026-02,东澜市,第三方平台,清洁用品,新客户,2383,882,599,413
2026-02,东澜市,第三方平台,小家电,新客户,2193,609,415,283
2026-02,东澜市,第三方平台,厨房用品,老客户,2131,839,572,428
2026-02,东澜市,第三方平台,收纳用品,老客户,1827,633,438,332
2026-02,东澜市,第三方平台,清洁用品,老客户,1903,789,543,411
2026-02,东澜市,第三方平台,小家电,老客户,1750,538,373,283
2026-02,海岳市,自营App,厨房用品,新客户,4324,1546,1068,735
2026-02,海岳市,自营App,收纳用品,新客户,3706,1203,830,561
2026-02,海岳市,自营App,清洁用品,新客户,3861,1425,979,665
2026-02,海岳市,自营App,小家电,新客户,3552,963,669,449
2026-02,海岳市,自营App,厨房用品,老客户,3345,1316,910,671
2026-02,海岳市,自营App,收纳用品,老客户,2867,993,683,521
2026-02,海岳市,自营App,清洁用品,老客户,2986,1209,824,628
2026-02,海岳市,自营App,小家电,老客户,2747,849,582,439
2026-02,海岳市,自营小程序,厨房用品,新客户,2959,1031,699,479
2026-02,海岳市,自营小程序,收纳用品,新客户,2537,828,562,376
2026-02,海岳市,自营小程序,清洁用品,新客户,2642,973,663,447
2026-02,海岳市,自营小程序,小家电,新客户,2431,647,446,303
2026-02,海岳市,自营小程序,厨房用品,老客户,2203,859,591,444
2026-02,海岳市,自营小程序,收纳用品,老客户,1888,659,462,340
2026-02,海岳市,自营小程序,清洁用品,老客户,1967,781,534,407
2026-02,海岳市,自营小程序,小家电,老客户,1810,545,371,282
2026-02,海岳市,第三方平台,厨房用品,新客户,2255,801,555,374
2026-02,海岳市,第三方平台,收纳用品,新客户,1933,617,426,285
2026-02,海岳市,第三方平台,清洁用品,新客户,2013,755,521,357
2026-02,海岳市,第三方平台,小家电,新客户,1852,515,351,237
2026-02,海岳市,第三方平台,厨房用品,老客户,1825,705,494,364
2026-02,海岳市,第三方平台,收纳用品,老客户,1565,542,369,276
2026-02,海岳市,第三方平台,清洁用品,老客户,1630,657,460,343
2026-02,海岳市,第三方平台,小家电,老客户,1500,454,308,231
2026-02,南浦市,自营App,厨房用品,新客户,4128,1458,998,684
2026-02,南浦市,自营App,收纳用品,新客户,3538,1109,776,536
2026-02,南浦市,自营App,清洁用品,新客户,3685,1376,964,649
2026-02,南浦市,自营App,小家电,新客户,3390,907,634,425
2026-02,南浦市,自营App,厨房用品,老客户,3591,1357,933,695
2026-02,南浦市,自营App,收纳用品,老客户,3078,1099,751,562
2026-02,南浦市,自营App,清洁用品,老客户,3206,1322,902,674
2026-02,南浦市,自营App,小家电,老客户,2950,908,627,463
2026-02,南浦市,自营小程序,厨房用品,新客户,2752,971,661,443
2026-02,南浦市,自营小程序,收纳用品,新客户,2359,753,520,354
2026-02,南浦市,自营小程序,清洁用品,新客户,2458,895,607,411
2026-02,南浦市,自营小程序,小家电,新客户,2261,618,423,291
2026-02,南浦市,自营小程序,厨房用品,老客户,2470,945,640,476
2026-02,南浦市,自营小程序,收纳用品,老客户,2117,750,515,391
2026-02,南浦市,自营小程序,清洁用品,老客户,2206,888,603,455
2026-02,南浦市,自营小程序,小家电,老客户,2029,628,429,322
2026-02,南浦市,第三方平台,厨房用品,新客户,2159,750,525,351
2026-02,南浦市,第三方平台,收纳用品,新客户,1851,588,403,274
2026-02,南浦市,第三方平台,清洁用品,新客户,1928,723,499,345
2026-02,南浦市,第三方平台,小家电,新客户,1774,481,334,228
2026-02,南浦市,第三方平台,厨房用品,老客户,1922,743,513,379
2026-02,南浦市,第三方平台,收纳用品,老客户,1647,575,396,295
2026-02,南浦市,第三方平台,清洁用品,老客户,1716,706,492,365
2026-02,南浦市,第三方平台,小家电,老客户,1578,474,325,239
2026-02,榕川市,自营App,厨房用品,新客户,3383,1175,805,556
2026-02,榕川市,自营App,收纳用品,新客户,2900,933,632,425
2026-02,榕川市,自营App,清洁用品,新客户,3020,1142,800,542
2026-02,榕川市,自营App,小家电,新客户,2779,742,510,344
2026-02,榕川市,自营App,厨房用品,老客户,2949,1107,771,588
2026-02,榕川市,自营App,收纳用品,老客户,2528,908,617,469
2026-02,榕川市,自营App,清洁用品,老客户,2633,1093,755,563
2026-02,榕川市,自营App,小家电,老客户,2422,726,507,374
2026-02,榕川市,自营小程序,厨房用品,新客户,2270,801,562,383
2026-02,榕川市,自营小程序,收纳用品,新客户,1945,613,423,287
2026-02,榕川市,自营小程序,清洁用品,新客户,2026,731,498,335
2026-02,榕川市,自营小程序,小家电,新客户,1864,497,342,235
2026-02,榕川市,自营小程序,厨房用品,老客户,2024,786,550,408
2026-02,榕川市,自营小程序,收纳用品,老客户,1734,618,433,328
2026-02,榕川市,自营小程序,清洁用品,老客户,1807,736,508,375
2026-02,榕川市,自营小程序,小家电,老客户,1662,511,347,260
2026-02,榕川市,第三方平台,厨房用品,新客户,1782,629,438,298
2026-02,榕川市,第三方平台,收纳用品,新客户,1528,498,349,239
2026-02,榕川市,第三方平台,清洁用品,新客户,1592,597,411,276
2026-02,榕川市,第三方平台,小家电,新客户,1464,404,279,186
2026-02,榕川市,第三方平台,厨房用品,老客户,1552,596,417,318
2026-02,榕川市,第三方平台,收纳用品,老客户,1330,473,327,248
2026-02,榕川市,第三方平台,清洁用品,老客户,1385,552,381,290
2026-02,榕川市,第三方平台,小家电,老客户,1275,391,272,206
2026-03,北辰市,自营App,厨房用品,新客户,4369,1492,1045,715
2026-03,北辰市,自营App,收纳用品,新客户,3744,1207,842,574
2026-03,北辰市,自营App,清洁用品,新客户,3901,1471,999,676
2026-03,北辰市,自营App,小家电,新客户,3588,993,681,456
2026-03,北辰市,自营App,厨房用品,老客户,3622,1409,968,734
2026-03,北辰市,自营App,收纳用品,老客户,3104,1113,764,582
2026-03,北辰市,自营App,清洁用品,老客户,3234,1334,913,685
2026-03,北辰市,自营App,小家电,老客户,2975,895,626,467
2026-03,北辰市,自营小程序,厨房用品,新客户,3053,1081,740,499
2026-03,北辰市,自营小程序,收纳用品,新客户,2616,818,568,384
2026-03,北辰市,自营小程序,清洁用品,新客户,2725,1005,687,462
2026-03,北辰市,自营小程序,小家电,新客户,2507,675,458,308
2026-03,北辰市,自营小程序,厨房用品,老客户,2421,927,640,474
2026-03,北辰市,自营小程序,收纳用品,老客户,2075,732,498,371
2026-03,北辰市,自营小程序,清洁用品,老客户,2162,854,586,439
2026-03,北辰市,自营小程序,小家电,老客户,1989,616,421,320
2026-03,北辰市,第三方平台,厨房用品,新客户,2392,856,585,391
2026-03,北辰市,第三方平台,收纳用品,新客户,2050,647,454,307
2026-03,北辰市,第三方平台,清洁用品,新客户,2135,774,540,361
2026-03,北辰市,第三方平台,小家电,新客户,1964,549,379,259
2026-03,北辰市,第三方平台,厨房用品,老客户,1795,694,478,359
2026-03,北辰市,第三方平台,收纳用品,老客户,1539,539,370,280
2026-03,北辰市,第三方平台,清洁用品,老客户,1603,636,436,326
2026-03,北辰市,第三方平台,小家电,老客户,1474,445,310,235
2026-03,云岭市,自营App,厨房用品,新客户,3739,1319,925,639
2026-03,云岭市,自营App,收纳用品,新客户,3205,1002,704,485
2026-03,云岭市,自营App,清洁用品,新客户,3339,1247,869,587
2026-03,云岭市,自营App,小家电,新客户,3072,843,574,392
2026-03,云岭市,自营App,厨房用品,老客户,3060,1169,800,593
2026-03,云岭市,自营App,收纳用品,老客户,2623,949,646,484
2026-03,云岭市,自营App,清洁用品,老客户,2732,1087,749,555
2026-03,云岭市,自营App,小家电,老客户,2514,752,522,398
2026-03,云岭市,自营小程序,厨房用品,新客户,2571,909,621,416
2026-03,云岭市,自营小程序,收纳用品,新客户,2204,709,484,333
2026-03,云岭市,自营小程序,清洁用品,新客户,2296,833,568,382
2026-03,云岭市,自营小程序,小家电,新客户,2112,563,385,260
2026-03,云岭市,自营小程序,厨房用品,老客户,1931,749,521,394
2026-03,云岭市,自营小程序,收纳用品,老客户,1655,599,413,304
2026-03,云岭市,自营小程序,清洁用品,老客户,1724,687,476,362
2026-03,云岭市,自营小程序,小家电,老客户,1586,473,328,249
2026-03,云岭市,第三方平台,厨房用品,新客户,1985,707,490,330
2026-03,云岭市,第三方平台,收纳用品,新客户,1702,541,370,248
2026-03,云岭市,第三方平台,清洁用品,新客户,1772,646,452,312
2026-03,云岭市,第三方平台,小家电,新客户,1631,454,317,217
2026-03,云岭市,第三方平台,厨房用品,老客户,1599,611,418,314
2026-03,云岭市,第三方平台,收纳用品,老客户,1371,496,347,262
2026-03,云岭市,第三方平台,清洁用品,老客户,1428,566,391,293
2026-03,云岭市,第三方平台,小家电,老客户,1314,411,284,215
2026-03,东澜市,自营App,厨房用品,新客户,6502,2241,1525,1050
2026-03,东澜市,自营App,收纳用品,新客户,5574,1745,1217,833
2026-03,东澜市,自营App,清洁用品,新客户,5806,2186,1486,1005
2026-03,东澜市,自营App,小家电,新客户,5341,1476,1036,703
2026-03,东澜市,自营App,厨房用品,老客户,4819,1829,1246,938
2026-03,东澜市,自营App,收纳用品,老客户,4131,1444,1004,760
2026-03,东澜市,自营App,清洁用品,老客户,4303,1763,1237,930
2026-03,东澜市,自营App,小家电,老客户,3958,1191,820,614
2026-03,东澜市,自营小程序,厨房用品,新客户,4254,1475,1003,694
2026-03,东澜市,自营小程序,收纳用品,新客户,3646,1145,778,537
2026-03,东澜市,自营小程序,清洁用品,新客户,3798,1399,952,653
2026-03,东澜市,自营小程序,小家电,新客户,3495,973,661,447
2026-03,东澜市,自营小程序,厨房用品,老客户,3186,1254,873,654
2026-03,东澜市,自营小程序,收纳用品,老客户,2730,958,666,495
2026-03,东澜市,自营小程序,清洁用品,老客户,2844,1135,790,590
2026-03,东澜市,自营小程序,小家电,老客户,2617,781,534,402
2026-03,东澜市,第三方平台,厨房用品,新客户,3455,1202,828,560
2026-03,东澜市,第三方平台,收纳用品,新客户,2961,948,661,447
2026-03,东澜市,第三方平台,清洁用品,新客户,3085,1140,796,541
2026-03,东澜市,第三方平台,小家电,新客户,2838,783,541,372
2026-03,东澜市,第三方平台,厨房用品,老客户,2647,1019,705,531
2026-03,东澜市,第三方平台,收纳用品,老客户,2268,792,537,409
2026-03,东澜市,第三方平台,清洁用品,老客户,2363,978,664,501
2026-03,东澜市,第三方平台,小家电,老客户,2174,676,469,347
2026-03,海岳市,自营App,厨房用品,新客户,5687,1955,1334,911
2026-03,海岳市,自营App,收纳用品,新客户,4875,1565,1061,721
2026-03,海岳市,自营App,清洁用品,新客户,5078,1863,1281,866
2026-03,海岳市,自营App,小家电,新客户,4672,1283,870,584
2026-03,海岳市,自营App,厨房用品,老客户,4295,1638,1119,853
2026-03,海岳市,自营App,收纳用品,老客户,3682,1337,925,703
2026-03,海岳市,自营App,清洁用品,老客户,3835,1547,1067,813
2026-03,海岳市,自营App,小家电,老客户,3528,1066,727,552
2026-03,海岳市,自营小程序,厨房用品,新客户,3642,1296,905,610
2026-03,海岳市,自营小程序,收纳用品,新客户,3121,1007,689,463
2026-03,海岳市,自营小程序,清洁用品,新客户,3252,1200,816,550
2026-03,海岳市,自营小程序,小家电,新客户,2991,821,572,390
2026-03,海岳市,自营小程序,厨房用品,老客户,2810,1088,748,571
2026-03,海岳市,自营小程序,收纳用品,老客户,2409,857,592,451
2026-03,海岳市,自营小程序,清洁用品,老客户,2509,993,684,521
2026-03,海岳市,自营小程序,小家电,老客户,2308,710,488,365
2026-03,海岳市,第三方平台,厨房用品,新客户,2884,1032,705,482
2026-03,海岳市,第三方平台,收纳用品,新客户,2472,772,535,366
2026-03,海岳市,第三方平台,清洁用品,新客户,2575,930,638,441
2026-03,海岳市,第三方平台,小家电,新客户,2369,651,441,304
2026-03,海岳市,第三方平台,厨房用品,老客户,2199,855,596,449
2026-03,海岳市,第三方平台,收纳用品,老客户,1885,681,464,349
2026-03,海岳市,第三方平台,清洁用品,老客户,1963,805,549,417
2026-03,海岳市,第三方平台,小家电,老客户,1806,562,389,295
2026-03,南浦市,自营App,厨房用品,新客户,5029,1797,1226,835
2026-03,南浦市,自营App,收纳用品,新客户,4311,1402,965,659
2026-03,南浦市,自营App,清洁用品,新客户,4490,1623,1120,752
2026-03,南浦市,自营App,小家电,新客户,4131,1131,776,530
2026-03,南浦市,自营App,厨房用品,老客户,4597,1759,1195,890
2026-03,南浦市,自营App,收纳用品,老客户,3940,1406,982,743
2026-03,南浦市,自营App,清洁用品,老客户,4104,1666,1153,872
2026-03,南浦市,自营App,小家电,老客户,3776,1177,809,610
2026-03,南浦市,自营小程序,厨房用品,新客户,3355,1193,814,552
2026-03,南浦市,自营小程序,收纳用品,新客户,2875,912,620,421
2026-03,南浦市,自营小程序,清洁用品,新客户,2995,1125,785,536
2026-03,南浦市,自营小程序,小家电,新客户,2755,747,510,341
2026-03,南浦市,自营小程序,厨房用品,老客户,3146,1221,836,630
2026-03,南浦市,自营小程序,收纳用品,老客户,2697,980,665,491
2026-03,南浦市,自营小程序,清洁用品,老客户,2809,1130,789,594
2026-03,南浦市,自营小程序,小家电,老客户,2585,781,548,411
2026-03,南浦市,第三方平台,厨房用品,新客户,2601,895,616,416
2026-03,南浦市,第三方平台,收纳用品,新客户,2230,707,496,334
2026-03,南浦市,第三方平台,清洁用品,新客户,2323,841,576,392
2026-03,南浦市,第三方平台,小家电,新客户,2137,578,393,271
2026-03,南浦市,第三方平台,厨房用品,老客户,2356,897,625,471
2026-03,南浦市,第三方平台,收纳用品,老客户,2019,714,494,373
2026-03,南浦市,第三方平台,清洁用品,老客户,2104,833,585,433
2026-03,南浦市,第三方平台,小家电,老客户,1935,603,419,316
2026-03,榕川市,自营App,厨房用品,新客户,4412,1509,1054,711
2026-03,榕川市,自营App,收纳用品,新客户,3782,1199,826,564
2026-03,榕川市,自营App,清洁用品,新客户,3939,1448,1003,681
2026-03,榕川市,自营App,小家电,新客户,3624,978,675,460
2026-03,榕川市,自营App,厨房用品,老客户,3757,1412,989,745
2026-03,榕川市,自营App,收纳用品,老客户,3221,1151,781,587
2026-03,榕川市,自营App,清洁用品,老客户,3355,1378,966,717
2026-03,榕川市,自营App,小家电,老客户,3086,960,661,492
2026-03,榕川市,自营小程序,厨房用品,新客户,2847,972,664,456
2026-03,榕川市,自营小程序,收纳用品,新客户,2440,773,531,355
2026-03,榕川市,自营小程序,清洁用品,新客户,2542,938,641,429
2026-03,榕川市,自营小程序,小家电,新客户,2339,627,433,289
2026-03,榕川市,自营小程序,厨房用品,老客户,2497,939,653,482
2026-03,榕川市,自营小程序,收纳用品,老客户,2140,761,526,397
2026-03,榕川市,自营小程序,清洁用品,老客户,2229,899,616,464
2026-03,榕川市,自营小程序,小家电,老客户,2051,624,426,316
2026-03,榕川市,第三方平台,厨房用品,新客户,2246,769,540,372
2026-03,榕川市,第三方平台,收纳用品,新客户,1926,601,414,278
2026-03,榕川市,第三方平台,清洁用品,新客户,2006,760,518,350
2026-03,榕川市,第三方平台,小家电,新客户,1845,507,347,236
2026-03,榕川市,第三方平台,厨房用品,老客户,1987,759,515,384
2026-03,榕川市,第三方平台,收纳用品,老客户,1704,606,424,318
2026-03,榕川市,第三方平台,清洁用品,老客户,1775,722,489,365
2026-03,榕川市,第三方平台,小家电,老客户,1633,509,353,269
2026-04,北辰市,自营App,厨房用品,新客户,4604,1608,1124,769
2026-04,北辰市,自营App,收纳用品,新客户,3946,1293,892,615
2026-04,北辰市,自营App,清洁用品,新客户,4110,1518,1030,704
2026-04,北辰市,自营App,小家电,新客户,3781,1019,692,463
2026-04,北辰市,自营App,厨房用品,老客户,3456,1303,886,657
2026-04,北辰市,自营App,收纳用品,老客户,2962,1031,721,546
2026-04,北辰市,自营App,清洁用品,老客户,3086,1239,855,650
2026-04,北辰市,自营App,小家电,老客户,2839,859,585,443
2026-04,北辰市,自营小程序,厨房用品,新客户,2999,1042,717,485
2026-04,北辰市,自营小程序,收纳用品,新客户,2571,826,573,391
2026-04,北辰市,自营小程序,清洁用品,新客户,2678,1009,699,483
2026-04,北辰市,自营小程序,小家电,新客户,2463,668,463,320
2026-04,北辰市,自营小程序,厨房用品,老客户,2348,895,617,460
2026-04,北辰市,自营小程序,收纳用品,老客户,2013,699,478,354
2026-04,北辰市,自营小程序,清洁用品,老客户,2097,870,596,444
2026-04,北辰市,自营小程序,小家电,老客户,1929,593,407,305
2026-04,北辰市,第三方平台,厨房用品,新客户,2294,800,551,375
2026-04,北辰市,第三方平台,收纳用品,新客户,1966,631,438,298
2026-04,北辰市,第三方平台,清洁用品,新客户,2048,766,535,363
2026-04,北辰市,第三方平台,小家电,新客户,1885,501,345,238
2026-04,北辰市,第三方平台,厨房用品,老客户,1754,665,453,346
2026-04,北辰市,第三方平台,收纳用品,老客户,1504,536,364,277
2026-04,北辰市,第三方平台,清洁用品,老客户,1566,634,435,326
2026-04,北辰市,第三方平台,小家电,老客户,1441,444,302,228
2026-04,云岭市,自营App,厨房用品,新客户,3730,1287,873,586
2026-04,云岭市,自营App,收纳用品,新客户,3197,1035,711,480
2026-04,云岭市,自营App,清洁用品,新客户,3330,1216,837,564
2026-04,云岭市,自营App,小家电,新客户,3064,831,583,401
2026-04,云岭市,自营App,厨房用品,老客户,2888,1131,788,590
2026-04,云岭市,自营App,收纳用品,老客户,2475,864,586,438
