month,city,sales_channel,traffic_source,customer_type,visit_users,product_detail_users,paying_customers
2025-12,海岳市,自营App,自然流量,老客户,11268,7532,1490
2025-12,海岳市,自营App,付费投放,老客户,7338,3801,542
2025-12,海岳市,自营App,私域触达,老客户,4717,3346,781
2025-12,海岳市,自营App,内容合作,老客户,2883,1800,313
2025-12,海岳市,自营小程序,自然流量,新客户,12053,7646,1213
2025-12,海岳市,自营小程序,付费投放,新客户,7849,3758,429
2025-12,海岳市,自营小程序,私域触达,新客户,5046,3407,638
2025-12,海岳市,自营小程序,自然流量,老客户,8398,5786,1118
2025-12,海岳市,自营小程序,付费投放,老客户,5469,2897,403
2025-12,海岳市,自营小程序,私域触达,老客户,3515,2492,568
2025-12,海岳市,第三方平台,自然流量,新客户,10514,6565,1116
2025-12,海岳市,第三方平台,付费投放,新客户,6846,3368,412
2025-12,海岳市,第三方平台,内容合作,新客户,2690,1530,229
2025-12,海岳市,第三方平台,自然流量,老客户,7334,4981,1053
2025-12,海岳市,第三方平台,付费投放,老客户,4775,2428,369
2025-12,海岳市,第三方平台,内容合作,老客户,1876,1158,215
2025-12,南浦市,自营App,自然流量,新客户,14452,9229,1478
2025-12,南浦市,自营App,付费投放,新客户,9411,4623,533
2025-12,南浦市,自营App,私域触达,新客户,6050,4212,796
2025-12,南浦市,自营App,内容合作,新客户,3697,2145,303
2025-12,南浦市,自营App,自然流量,老客户,12089,8080,1566
2025-12,南浦市,自营App,付费投放,老客户,7872,4096,571
2025-12,南浦市,自营App,私域触达,老客户,5061,3579,818
2025-12,南浦市,自营App,内容合作,老客户,3093,1880,321
2025-12,南浦市,自营小程序,自然流量,新客户,11137,7157,1141
2025-12,南浦市,自营小程序,付费投放,新客户,7252,3457,397
2025-12,南浦市,自营小程序,私域触达,新客户,4662,3125,588
2025-12,南浦市,自营小程序,自然流量,老客户,8692,5998,1177
2025-12,南浦市,自营小程序,付费投放,老客户,5660,2991,422
2025-12,南浦市,自营小程序,私域触达,老客户,3638,2557,592
2025-12,南浦市,第三方平台,自然流量,新客户,9300,5914,1009
2025-12,南浦市,第三方平台,付费投放,新客户,6055,2868,352
2025-12,南浦市,第三方平台,内容合作,新客户,2379,1340,201
2025-12,南浦市,第三方平台,自然流量,老客户,7521,5024,1075
2025-12,南浦市,第三方平台,付费投放,老客户,4898,2518,388
2025-12,南浦市,第三方平台,内容合作,老客户,1924,1151,217
2025-12,榕川市,自营App,自然流量,新客户,12486,7891,1266
2025-12,榕川市,自营App,付费投放,新客户,8131,3978,460
2025-12,榕川市,自营App,私域触达,新客户,5227,3531,669
2025-12,榕川市,自营App,内容合作,新客户,3194,1809,255
2025-12,榕川市,自营App,自然流量,老客户,9736,6766,1324
2025-12,榕川市,自营App,付费投放,老客户,6340,3272,461
2025-12,榕川市,自营App,私域触达,老客户,4076,2908,671
2025-12,榕川市,自营App,内容合作,老客户,2491,1508,260
2025-12,榕川市,自营小程序,自然流量,新客户,9584,6203,994
2025-12,榕川市,自营小程序,付费投放,新客户,6241,3033,350
2025-12,榕川市,自营小程序,私域触达,新客户,4012,2789,528
2025-12,榕川市,自营小程序,自然流量,老客户,7310,5025,967
2025-12,榕川市,自营小程序,付费投放,老客户,4760,2521,349
2025-12,榕川市,自营小程序,私域触达,老客户,3060,2233,507
2025-12,榕川市,第三方平台,自然流量,新客户,8131,5262,900
2025-12,榕川市,第三方平台,付费投放,新客户,5294,2586,318
2025-12,榕川市,第三方平台,内容合作,新客户,2080,1205,181
2025-12,榕川市,第三方平台,自然流量,老客户,6374,4247,897
2025-12,榕川市,第三方平台,付费投放,老客户,4150,2178,331
2025-12,榕川市,第三方平台,内容合作,老客户,1630,981,182
2026-01,北辰市,自营App,自然流量,新客户,10244,6428,1054
2026-01,北辰市,自营App,付费投放,新客户,6670,3226,381
2026-01,北辰市,自营App,私域触达,新客户,4288,2892,559
2026-01,北辰市,自营App,内容合作,新客户,2620,1518,219
2026-01,北辰市,自营App,自然流量,老客户,7502,5102,979
2026-01,北辰市,自营App,付费投放,老客户,4885,2524,349
2026-01,北辰市,自营App,私域触达,老客户,3140,2286,517
2026-01,北辰市,自营App,内容合作,老客户,1919,1164,196
2026-01,北辰市,自营小程序,自然流量,新客户,7892,4982,807
2026-01,北辰市,自营小程序,付费投放,新客户,5139,2429,283
2026-01,北辰市,自营小程序,私域触达,新客户,3303,2212,423
2026-01,北辰市,自营小程序,自然流量,老客户,5699,3859,764
2026-01,北辰市,自营小程序,付费投放,老客户,3711,1920,274
2026-01,北辰市,自营小程序,私域触达,老客户,2385,1691,395
2026-01,北辰市,第三方平台,自然流量,新客户,6686,4247,739
2026-01,北辰市,第三方平台,付费投放,新客户,4354,2111,265
2026-01,北辰市,第三方平台,内容合作,新客户,1710,956,146
2026-01,北辰市,第三方平台,自然流量,老客户,4777,3168,668
2026-01,北辰市,第三方平台,付费投放,老客户,3111,1605,244
2026-01,北辰市,第三方平台,内容合作,老客户,1222,763,141
2026-01,云岭市,自营App,自然流量,新客户,8324,5364,863
2026-01,云岭市,自营App,付费投放,新客户,5421,2595,301
2026-01,云岭市,自营App,私域触达,新客户,3485,2376,451
2026-01,云岭市,自营App,内容合作,新客户,2129,1240,176
2026-01,云岭市,自营App,自然流量,老客户,6241,4210,832
2026-01,云岭市,自营App,付费投放,老客户,4064,2125,302
2026-01,云岭市,自营App,私域触达,老客户,2612,1881,438
2026-01,云岭市,自营App,内容合作,老客户,1597,978,170
2026-01,云岭市,自营小程序,自然流量,新客户,6695,4258,686
2026-01,云岭市,自营小程序,付费投放,新客户,4359,2125,247
2026-01,云岭市,自营小程序,私域触达,新客户,2803,1876,357
2026-01,云岭市,自营小程序,自然流量,老客户,4617,3198,618
2026-01,云岭市,自营小程序,付费投放,老客户,3006,1532,213
2026-01,云岭市,自营小程序,私域触达,老客户,1933,1424,324
2026-01,云岭市,第三方平台,自然流量,新客户,5546,3524,597
2026-01,云岭市,第三方平台,付费投放,新客户,3611,1760,215
2026-01,云岭市,第三方平台,内容合作,新客户,1419,820,122
2026-01,云岭市,第三方平台,自然流量,老客户,4170,2882,601
2026-01,云岭市,第三方平台,付费投放,老客户,2716,1446,217
2026-01,云岭市,第三方平台,内容合作,老客户,1067,656,120
2026-01,东澜市,自营App,自然流量,新客户,14388,8987,1475
2026-01,东澜市,自营App,付费投放,新客户,9369,4570,540
2026-01,东澜市,自营App,私域触达,新客户,6023,4039,783
2026-01,东澜市,自营App,内容合作,新客户,3680,2146,310
2026-01,东澜市,自营App,自然流量,老客户,10369,6880,1345
2026-01,东澜市,自营App,付费投放,老客户,6752,3480,490
2026-01,东澜市,自营App,私域触达,老客户,4340,3113,718
2026-01,东澜市,自营App,内容合作,老客户,2653,1631,280
2026-01,东澜市,自营小程序,自然流量,新客户,10533,6736,1058
2026-01,东澜市,自营小程序,付费投放,新客户,6859,3329,377
2026-01,东澜市,自营小程序,私域触达,新客户,4409,3052,566
2026-01,东澜市,自营小程序,自然流量,老客户,7841,5426,1061
2026-01,东澜市,自营小程序,付费投放,老客户,5106,2658,374
2026-01,东澜市,自营小程序,私域触达,老客户,3283,2371,547
2026-01,东澜市,第三方平台,自然流量,新客户,9760,6210,1056
2026-01,东澜市,第三方平台,付费投放,新客户,6356,3088,378
2026-01,东澜市,第三方平台,内容合作,新客户,2497,1391,208
2026-01,东澜市,第三方平台,自然流量,老客户,6767,4693,989
2026-01,东澜市,第三方平台,付费投放,老客户,4406,2335,354
2026-01,东澜市,第三方平台,内容合作,老客户,1731,1069,198
2026-01,海岳市,自营App,自然流量,新客户,12651,8166,1312
2026-01,海岳市,自营App,付费投放,新客户,8238,3875,448
2026-01,海岳市,自营App,私域触达,新客户,5295,3672,696
2026-01,海岳市,自营App,内容合作,新客户,3236,1862,263
2026-01,海岳市,自营App,自然流量,老客户,8931,6090,1208
2026-01,海岳市,自营App,付费投放,老客户,5815,3073,439
2026-01,海岳市,自营App,私域触达,老客户,3738,2697,632
2026-01,海岳市,自营App,内容合作,老客户,2285,1365,238
2026-01,海岳市,自营小程序,自然流量,新客户,9396,6099,966
2026-01,海岳市,自营小程序,付费投放,新客户,6118,3009,343
2026-01,海岳市,自营小程序,私域触达,新客户,3933,2725,509
2026-01,海岳市,自营小程序,自然流量,老客户,6881,4611,898
2026-01,海岳市,自营小程序,付费投放,老客户,4481,2346,329
2026-01,海岳市,自营小程序,私域触达,老客户,2880,2124,488
2026-01,海岳市,第三方平台,自然流量,新客户,7934,5110,896
2026-01,海岳市,第三方平台,付费投放,新客户,5166,2469,312
2026-01,海岳市,第三方平台,内容合作,新客户,2030,1152,178
2026-01,海岳市,第三方平台,自然流量,老客户,5878,4067,871
2026-01,海岳市,第三方平台,付费投放,老客户,3828,2014,311
2026-01,海岳市,第三方平台,内容合作,老客户,1504,910,172
2026-01,南浦市,自营App,自然流量,新客户,11828,7466,1195
2026-01,南浦市,自营App,付费投放,新客户,7702,3647,421
2026-01,南浦市,自营App,私域触达,新客户,4951,3358,634
2026-01,南浦市,自营App,内容合作,新客户,3026,1727,243
2026-01,南浦市,自营App,自然流量,老客户,9481,6548,1294
2026-01,南浦市,自营App,付费投放,老客户,6174,3181,453
2026-01,南浦市,自营App,私域触达,老客户,3969,2819,657
2026-01,南浦市,自营App,内容合作,老客户,2426,1512,263
2026-01,南浦市,自营小程序,自然流量,新客户,8633,5474,869
2026-01,南浦市,自营小程序,付费投放,新客户,5621,2734,312
2026-01,南浦市,自营小程序,私域触达,新客户,3614,2402,450
2026-01,南浦市,自营小程序,自然流量,老客户,6873,4565,888
2026-01,南浦市,自营小程序,付费投放,老客户,4476,2336,327
2026-01,南浦市,自营小程序,私域触达,老客户,2877,2072,476
2026-01,南浦市,第三方平台,自然流量,新客户,7788,5063,859
2026-01,南浦市,第三方平台,付费投放,新客户,5072,2386,291
2026-01,南浦市,第三方平台,内容合作,新客户,1992,1110,166
2026-01,南浦市,第三方平台,自然流量,老客户,6083,4111,861
2026-01,南浦市,第三方平台,付费投放,老客户,3961,2059,310
2026-01,南浦市,第三方平台,内容合作,老客户,1556,950,175
2026-01,榕川市,自营App,自然流量,新客户,9461,6092,981
2026-01,榕川市,自营App,付费投放,新客户,6160,2984,346
2026-01,榕川市,自营App,私域触达,新客户,3960,2706,514
2026-01,榕川市,自营App,内容合作,新客户,2420,1386,196
2026-01,榕川市,自营App,自然流量,老客户,8094,5510,1081
2026-01,榕川市,自营App,付费投放,老客户,5270,2758,390
2026-01,榕川市,自营App,私域触达,老客户,3388,2489,576
2026-01,榕川市,自营App,内容合作,老客户,2070,1236,213
2026-01,榕川市,自营小程序,自然流量,新客户,7444,4742,762
2026-01,榕川市,自营小程序,付费投放,新客户,4847,2350,272
2026-01,榕川市,自营小程序,私域触达,新客户,3116,2087,396
2026-01,榕川市,自营小程序,自然流量,老客户,6103,4071,789
2026-01,榕川市,自营小程序,付费投放,老客户,3974,2026,283
2026-01,榕川市,自营小程序,私域触达,老客户,2554,1808,414
2026-01,榕川市,第三方平台,自然流量,新客户,6423,4044,696
2026-01,榕川市,第三方平台,付费投放,新客户,4183,2014,250
2026-01,榕川市,第三方平台,内容合作,新客户,1643,930,141
2026-01,榕川市,第三方平台,自然流量,老客户,5207,3606,748
2026-01,榕川市,第三方平台,付费投放,老客户,3390,1754,262
2026-01,榕川市,第三方平台,内容合作,老客户,1332,797,145
2026-02,北辰市,自营App,自然流量,新客户,9602,6062,967
2026-02,北辰市,自营App,付费投放,新客户,6253,3041,349
2026-02,北辰市,自营App,私域触达,新客户,4020,2749,518
2026-02,北辰市,自营App,内容合作,新客户,2456,1392,196
2026-02,北辰市,自营App,自然流量,老客户,6683,4563,905
2026-02,北辰市,自营App,付费投放,老客户,4352,2266,323
2026-02,北辰市,自营App,私域触达,老客户,2798,1993,466
2026-02,北辰市,自营App,内容合作,老客户,1710,1065,186
2026-02,北辰市,自营小程序,自然流量,新客户,6987,4393,700
2026-02,北辰市,自营小程序,付费投放,新客户,4549,2203,253
2026-02,北辰市,自营小程序,私域触达,新客户,2925,1976,372
2026-02,北辰市,自营小程序,自然流量,老客户,5233,3565,685
2026-02,北辰市,自营小程序,付费投放,老客户,3407,1770,245
2026-02,北辰市,自营小程序,私域触达,老客户,2191,1585,360
2026-02,北辰市,第三方平台,自然流量,新客户,6084,3906,663
2026-02,北辰市,第三方平台,付费投放,新客户,3962,1855,227
2026-02,北辰市,第三方平台,内容合作,新客户,1557,880,132
2026-02,北辰市,第三方平台,自然流量,老客户,4529,3090,651
2026-02,北辰市,第三方平台,付费投放,老客户,2949,1563,237
2026-02,北辰市,第三方平台,内容合作,老客户,1158,717,133
2026-02,云岭市,自营App,自然流量,新客户,7981,4981,806
2026-02,云岭市,自营App,付费投放,新客户,5197,2455,286
2026-02,云岭市,自营App,私域触达,新客户,3341,2260,431
2026-02,云岭市,自营App,内容合作,新客户,2042,1159,165
2026-02,云岭市,自营App,自然流量,老客户,5554,3686,731
2026-02,云岭市,自营App,付费投放,老客户,3616,1838,262
2026-02,云岭市,自营App,私域触达,老客户,2325,1663,389
2026-02,云岭市,自营App,内容合作,老客户,1421,861,150
2026-02,云岭市,自营小程序,自然流量,新客户,5818,3728,601
2026-02,云岭市,自营小程序,付费投放,新客户,3788,1859,216
2026-02,云岭市,自营小程序,私域触达,新客户,2435,1626,309
2026-02,云岭市,自营小程序,自然流量,老客户,4163,2843,558
2026-02,云岭市,自营小程序,付费投放,老客户,2711,1388,196
2026-02,云岭市,自营小程序,私域触达,老客户,1742,1250,290
2026-02,云岭市,第三方平台,自然流量,新客户,5084,3256,556
2026-02,云岭市,第三方平台,付费投放,新客户,3311,1593,196
2026-02,云岭市,第三方平台,内容合作,新客户,1301,729,109
2026-02,云岭市,第三方平台,自然流量,老客户,3635,2442,503
2026-02,云岭市,第三方平台,付费投放,老客户,2367,1224,182
2026-02,云岭市,第三方平台,内容合作,老客户,930,559,101
2026-02,东澜市,自营App,自然流量,新客户,13172,8389,1353
2026-02,东澜市,自营App,付费投放,新客户,8577,4172,485
2026-02,东澜市,自营App,私域触达,新客户,5514,3794,722
2026-02,东澜市,自营App,内容合作,新客户,3370,1948,277
2026-02,东澜市,自营App,自然流量,老客户,9833,6619,1302
2026-02,东澜市,自营App,付费投放,老客户,6403,3381,479
2026-02,东澜市,自营App,私域触达,老客户,4116,2931,681
2026-02,东澜市,自营App,内容合作,老客户,2516,1498,259
2026-02,东澜市,自营小程序,自然流量,新客户,9827,6280,1008
2026-02,东澜市,自营小程序,付费投放,新客户,6399,3078,356
2026-02,东澜市,自营小程序,私域触达,新客户,4113,2752,521
2026-02,东澜市,自营小程序,自然流量,老客户,7024,4860,958
2026-02,东澜市,自营小程序,付费投放,老客户,4574,2408,342
2026-02,东澜市,自营小程序,私域触达,老客户,2940,2168,505
2026-02,东澜市,第三方平台,自然流量,新客户,8613,5541,952
2026-02,东澜市,第三方平台,付费投放,新客户,5609,2733,338
2026-02,东澜市,第三方平台,内容合作,新客户,2203,1259,190
2026-02,东澜市,第三方平台,自然流量,老客户,6382,4416,934
2026-02,东澜市,第三方平台,付费投放,老客户,4156,2197,334
2026-02,东澜市,第三方平台,内容合作,老客户,1632,998,186
2026-02,海岳市,自营App,自然流量,新客户,11057,7103,1155
2026-02,海岳市,自营App,付费投放,新客户,7200,3540,415
2026-02,海岳市,自营App,私域触达,新客户,4628,3155,605
2026-02,海岳市,自营App,内容合作,新客户,2828,1645,235
2026-02,海岳市,自营App,自然流量,老客户,8184,5438,1072
2026-02,海岳市,自营App,付费投放,老客户,5329,2787,396
2026-02,海岳市,自营App,私域触达,老客户,3426,2464,573
2026-02,海岳市,自营App,内容合作,老客户,2093,1256,218
2026-02,海岳市,自营小程序,自然流量,新客户,8609,5418,848
2026-02,海岳市,自营小程序,付费投放,新客户,5606,2705,305
2026-02,海岳市,自营小程序,私域触达,新客户,3604,2446,452
2026-02,海岳市,自营小程序,自然流量,老客户,5992,3974,769
2026-02,海岳市,自营小程序,付费投放,老客户,3902,2078,289
2026-02,海岳市,自营小程序,私域触达,老客户,2509,1816,415
2026-02,海岳市,第三方平台,自然流量,新客户,7338,4696,808
2026-02,海岳市,第三方平台,付费投放,新客户,4778,2313,287
2026-02,海岳市,第三方平台,内容合作,新客户,1877,1044,158
2026-02,海岳市,第三方平台,自然流量,老客户,5565,3762,776
2026-02,海岳市,第三方平台,付费投放,老客户,3624,1874,278
2026-02,海岳市,第三方平台,内容合作,老客户,1424,884,160
2026-02,南浦市,自营App,自然流量,新客户,10690,6850,1111
2026-02,南浦市,自营App,付费投放,新客户,6961,3386,395
2026-02,南浦市,自营App,私域触达,新客户,4475,2971,569
2026-02,南浦市,自营App,内容合作,新客户,2735,1534,219
2026-02,南浦市,自营App,自然流量,老客户,8540,5938,1155
2026-02,南浦市,自营App,付费投放,老客户,5561,2951,413
2026-02,南浦市,自营App,私域触达,老客户,3575,2611,599
2026-02,南浦市,自营App,内容合作,老客户,2184,1325,227
2026-02,南浦市,自营小程序,自然流量,新客户,7967,5067,796
2026-02,南浦市,自营小程序,付费投放,新客户,5187,2494,282
2026-02,南浦市,自营小程序,私域触达,新客户,3335,2269,421
2026-02,南浦市,自营小程序,自然流量,老客户,6735,4533,873
2026-02,南浦市,自营小程序,付费投放,老客户,4386,2303,319
2026-02,南浦市,自营小程序,私域触达,老客户,2819,1986,452
2026-02,南浦市,第三方平台,自然流量,新客户,6939,4543,779
2026-02,南浦市,第三方平台,付费投放,新客户,4519,2156,266
2026-02,南浦市,第三方平台,内容合作,新客户,1775,1013,153
2026-02,南浦市,第三方平台,自然流量,老客户,5901,3981,821
2026-02,南浦市,第三方平台,付费投放,老客户,3843,1976,293
2026-02,南浦市,第三方平台,内容合作,老客户,1510,906,164
2026-02,榕川市,自营App,自然流量,新客户,8714,5699,916
2026-02,榕川市,自营App,付费投放,新客户,5674,2699,312
2026-02,榕川市,自营App,私域触达,新客户,3648,2428,461
2026-02,榕川市,自营App,内容合作,新客户,2229,1256,178
2026-02,榕川市,自营App,自然流量,老客户,7169,4900,965
2026-02,榕川市,自营App,付费投放,老客户,4668,2372,336
2026-02,榕川市,自营App,私域触达,老客户,3001,2149,500
2026-02,榕川市,自营App,内容合作,老客户,1834,1111,193
2026-02,榕川市,自营小程序,自然流量,新客户,6546,4132,652
2026-02,榕川市,自营小程序,付费投放,新客户,4263,2094,238
2026-02,榕川市,自营小程序,私域触达,新客户,2740,1879,350
2026-02,榕川市,自营小程序,自然流量,老客户,5507,3711,727
2026-02,榕川市,自营小程序,付费投放,老客户,3586,1866,263
2026-02,榕川市,自营小程序,私域触达,老客户,2305,1650,381
2026-02,榕川市,第三方平台,自然流量,新客户,5723,3693,641
2026-02,榕川市,第三方平台,付费投放,新客户,3727,1830,229
2026-02,榕川市,第三方平台,内容合作,新客户,1464,843,129
2026-02,榕川市,第三方平台,自然流量,老客户,4760,3190,677
2026-02,榕川市,第三方平台,付费投放,老客户,3100,1606,246
2026-02,榕川市,第三方平台,内容合作,老客户,1218,746,139
2026-03,北辰市,自营App,自然流量,新客户,11320,7135,1155
2026-03,北辰市,自营App,付费投放,新客户,7371,3615,421
2026-03,北辰市,自营App,私域触达,新客户,4739,3172,606
2026-03,北辰市,自营App,内容合作,新客户,2896,1680,239
2026-03,北辰市,自营App,自然流量,老客户,8714,5989,1192
2026-03,北辰市,自营App,付费投放,老客户,5674,2998,429
2026-03,北辰市,自营App,私域触达,老客户,3648,2601,611
2026-03,北辰市,自营App,内容合作,老客户,2229,1347,236
2026-03,北辰市,自营小程序,自然流量,新客户,8741,5624,879
2026-03,北辰市,自营小程序,付费投放,新客户,5692,2772,312
2026-03,北辰市,自营小程序,私域触达,新客户,3659,2505,462
2026-03,北辰市,自营小程序,自然流量,老客户,6513,4472,855
2026-03,北辰市,自营小程序,付费投放,老客户,4241,2193,302
2026-03,北辰市,自营小程序,私域触达,老客户,2726,1982,447
2026-03,北辰市,第三方平台,自然流量,新客户,7881,4971,848
2026-03,北辰市,第三方平台,付费投放,新客户,5131,2402,295
2026-03,北辰市,第三方平台,内容合作,新客户,2016,1168,175
2026-03,北辰市,第三方平台,自然流量,老客户,5553,3709,768
2026-03,北辰市,第三方平台,付费投放,老客户,3616,1837,274
2026-03,北辰市,第三方平台,内容合作,老客户,1420,865,158
2026-03,云岭市,自营App,自然流量,新客户,9628,6259,1026
2026-03,云岭市,自营App,付费投放,新客户,6270,3008,355
2026-03,云岭市,自营App,私域触达,新客户,4031,2695,521
2026-03,云岭市,自营App,内容合作,新客户,2463,1393,201
2026-03,云岭市,自营App,自然流量,老客户,7389,5026,974
2026-03,云岭市,自营App,付费投放,老客户,4811,2544,355
2026-03,云岭市,自营App,私域触达,老客户,3093,2201,503
2026-03,云岭市,自营App,内容合作,老客户,1890,1158,198
2026-03,云岭市,自营小程序,自然流量,新客户,7561,4758,742
2026-03,云岭市,自营小程序,付费投放,新客户,4924,2314,260
2026-03,云岭市,自营小程序,私域触达,新客户,3165,2111,389
2026-03,云岭市,自营小程序,自然流量,老客户,5243,3499,686
2026-03,云岭市,自营小程序,付费投放,老客户,3414,1796,253
2026-03,云岭市,自营小程序,私域触达,老客户,2194,1601,370
2026-03,云岭市,第三方平台,自然流量,新客户,6577,4119,711
2026-03,云岭市,第三方平台,付费投放,新客户,4282,2019,251
2026-03,云岭市,第三方平台,内容合作,新客户,1682,952,145
2026-03,云岭市,第三方平台,自然流量,老客户,4821,3341,700
2026-03,云岭市,第三方平台,付费投放,老客户,3140,1609,243
2026-03,云岭市,第三方平台,内容合作,老客户,1233,762,141
2026-03,东澜市,自营App,自然流量,新客户,16963,10682,1718
2026-03,东澜市,自营App,付费投放,新客户,11046,5224,605
2026-03,东澜市,自营App,私域触达,新客户,7101,4826,916
2026-03,东澜市,自营App,内容合作,新客户,4340,2491,352
2026-03,东澜市,自营App,自然流量,老客户,11616,7824,1537
2026-03,东澜市,自营App,付费投放,老客户,7564,4016,568
2026-03,东澜市,自营App,私域触达,老客户,4862,3544,821
2026-03,东澜市,自营App,内容合作,老客户,2972,1827,316
2026-03,东澜市,自营小程序,自然流量,新客户,12172,7927,1255
2026-03,东澜市,自营小程序,付费投放,新客户,7926,3861,440
2026-03,东澜市,自营小程序,私域触达,新客户,5096,3405,636
2026-03,东澜市,自营小程序,自然流量,老客户,8666,5846,1137
2026-03,东澜市,自营小程序,付费投放,老客户,5643,2972,416
2026-03,东澜市,自营小程序,私域触达,老客户,3628,2559,588
2026-03,东澜市,第三方平台,自然流量,新客户,11174,7282,1250
2026-03,东澜市,第三方平台,付费投放,新客户,7276,3435,425
2026-03,东澜市,第三方平台,内容合作,新客户,2858,1622,245
2026-03,东澜市,第三方平台,自然流量,老客户,7988,5466,1145
2026-03,东澜市,第三方平台,付费投放,老客户,5202,2738,413
2026-03,东澜市,第三方平台,内容合作,老客户,2043,1248,230
2026-03,海岳市,自营App,自然流量,新客户,14506,9490,1500
2026-03,海岳市,自营App,付费投放,新客户,9445,4636,528
2026-03,海岳市,自营App,私域触达,新客户,6072,4087,762
2026-03,海岳市,自营App,内容合作,新客户,3711,2099,292
2026-03,海岳市,自营App,自然流量,老客户,10324,7057,1403
2026-03,海岳市,自营App,付费投放,老客户,6722,3582,513
2026-03,海岳市,自营App,私域触达,老客户,4322,3067,719
2026-03,海岳市,自营App,内容合作,老客户,2641,1634,286
2026-03,海岳市,自营小程序,自然流量,新客户,10494,6825,1086
2026-03,海岳市,自营小程序,付费投放,新客户,6833,3199,367
2026-03,海岳市,自营小程序,私域触达,新客户,4393,2982,560
2026-03,海岳市,自营小程序,自然流量,老客户,7728,5130,1007
2026-03,海岳市,自营小程序,付费投放,老客户,5033,2601,367
2026-03,海岳市,自营小程序,私域触达,老客户,3235,2305,534
2026-03,海岳市,第三方平台,自然流量,新客户,9553,6002,1026
2026-03,海岳市,第三方平台,付费投放,新客户,6221,2936,362
2026-03,海岳市,第三方平台,内容合作,新客户,2444,1362,205
2026-03,海岳市,第三方平台,自然流量,老客户,6663,4557,970
2026-03,海岳市,第三方平台,付费投放,老客户,4339,2277,349
2026-03,海岳市,第三方平台,内容合作,老客户,1704,1019,191
2026-03,南浦市,自营App,自然流量,新客户,12898,8356,1346
2026-03,南浦市,自营App,付费投放,新客户,8399,4126,479
2026-03,南浦市,自营App,私域触达,新客户,5399,3610,686
2026-03,南浦市,自营App,内容合作,新客户,3299,1869,265
2026-03,南浦市,自营App,自然流量,老客户,11047,7506,1484
2026-03,南浦市,自营App,付费投放,老客户,7194,3780,538
2026-03,南浦市,自营App,私域触达,老客户,4624,3368,786
2026-03,南浦市,自营App,内容合作,老客户,2826,1763,307
2026-03,南浦市,自营小程序,自然流量,新客户,9697,6207,985
2026-03,南浦市,自营小程序,付费投放,新客户,6315,2964,339
2026-03,南浦市,自营小程序,私域触达,新客户,4059,2809,526
2026-03,南浦市,自营小程序,自然流量,老客户,8557,5683,1109
2026-03,南浦市,自营小程序,付费投放,老客户,5572,2920,410
2026-03,南浦市,自营小程序,私域触达,老客户,3582,2634,607
2026-03,南浦市,第三方平台,自然流量,新客户,8453,5461,917
2026-03,南浦市,第三方平台,付费投放,新客户,5504,2578,311
2026-03,南浦市,第三方平台,内容合作,新客户,2163,1252,185
2026-03,南浦市,第三方平台,自然流量,老客户,7243,4866,1019
2026-03,南浦市,第三方平台,付费投放,老客户,4717,2400,362
2026-03,南浦市,第三方平台,内容合作,老客户,1853,1148,212
2026-03,榕川市,自营App,自然流量,新客户,11542,7209,1149
2026-03,榕川市,自营App,付费投放,新客户,7516,3563,409
2026-03,榕川市,自营App,私域触达,新客户,4832,3335,627
2026-03,榕川市,自营App,内容合作,新客户,2953,1650,231
2026-03,榕川市,自营App,自然流量,老客户,9124,6251,1232
2026-03,榕川市,自营App,付费投放,老客户,5941,3032,430
2026-03,榕川市,自营App,私域触达,老客户,3819,2743,638
2026-03,榕川市,自营App,内容合作,老客户,2334,1393,241
2026-03,榕川市,自营小程序,自然流量,新客户,8252,5331,826
2026-03,榕川市,自营小程序,付费投放,新客户,5374,2545,284
2026-03,榕川市,自营小程序,私域触达,新客户,3454,2292,419
2026-03,榕川市,自营小程序,自然流量,老客户,6822,4549,876
2026-03,榕川市,自营小程序,付费投放,老客户,4442,2355,326
2026-03,榕川市,自营小程序,私域触达,老客户,2856,2013,457
2026-03,榕川市,第三方平台,自然流量,新客户,7250,4668,796
2026-03,榕川市,第三方平台,付费投放,新客户,4721,2319,285
2026-03,榕川市,第三方平台,内容合作,新客户,1855,1036,155
2026-03,榕川市,第三方平台,自然流量,老客户,6087,4077,850
2026-03,榕川市,第三方平台,付费投放,老客户,3964,2066,310
2026-03,榕川市,第三方平台,内容合作,老客户,1557,956,176
2026-04,北辰市,自营App,自然流量,新客户,11731,7695,1241
2026-04,北辰市,自营App,付费投放,新客户,7639,3658,425
2026-04,北辰市,自营App,私域触达,新客户,4910,3364,640
2026-04,北辰市,自营App,内容合作,新客户,3001,1724,245
2026-04,北辰市,自营App,自然流量,老客户,8464,5701,1104
2026-04,北辰市,自营App,付费投放,老客户,5511,2816,393
2026-04,北辰市,自营App,私域触达,老客户,3543,2526,577
2026-04,北辰市,自营App,内容合作,老客户,2165,1300,222
2026-04,北辰市,自营小程序,自然流量,新客户,8690,5507,892
2026-04,北辰市,自营小程序,付费投放,新客户,5658,2778,324
2026-04,北辰市,自营小程序,私域触达,新客户,3638,2426,463
2026-04,北辰市,自营小程序,自然流量,老客户,6439,4281,823
2026-04,北辰市,自营小程序,付费投放,老客户,4193,2178,302
2026-04,北辰市,自营小程序,私域触达,老客户,2695,1928,438
2026-04,北辰市,第三方平台,自然流量,新客户,7512,4797,824
2026-04,北辰市,第三方平台,付费投放,新客户,4891,2321,287
