month,city,warehouse,sku,active_flag,in_stock_flag,opening_inventory_units,inbound_units,units_sold,ending_inventory_units
2026-01,东澜市,东区仓,STO-SPACE-04,1,1,522,252,338,436
2026-01,东澜市,东区仓,STO-SPACE-05,1,1,540,283,354,469
2026-01,东澜市,东区仓,STO-SPACE-06,1,1,538,259,361,436
2026-01,东澜市,东区仓,STO-SPACE-07,1,1,534,151,317,368
2026-01,东澜市,东区仓,STO-SPACE-08,1,1,644,0,261,383
2026-01,东澜市,东区仓,CLN-TOOLS-01,1,1,684,487,518,653
2026-01,东澜市,东区仓,CLN-TOOLS-02,1,1,839,251,478,612
2026-01,东澜市,东区仓,CLN-TOOLS-03,1,1,744,312,486,570
2026-01,东澜市,东区仓,CLN-TOOLS-04,1,1,712,463,522,653
2026-01,东澜市,东区仓,CLN-TOOLS-05,1,1,577,355,414,518
2026-01,东澜市,东区仓,CLN-TOOLS-06,1,1,795,323,483,635
2026-01,东澜市,东区仓,CLN-TOOLS-07,1,1,878,453,606,725
2026-01,东澜市,东区仓,CLN-TOOLS-08,1,1,643,301,415,529
2026-01,东澜市,东区仓,CLN-CONSUM-01,1,1,796,147,401,542
2026-01,东澜市,东区仓,CLN-CONSUM-02,1,1,656,263,399,520
2026-01,东澜市,东区仓,CLN-CONSUM-03,1,1,757,281,437,601
2026-01,东澜市,东区仓,CLN-CONSUM-04,1,1,592,518,488,622
2026-01,东澜市,东区仓,CLN-CONSUM-05,1,1,551,387,404,534
2026-01,东澜市,东区仓,CLN-CONSUM-06,1,1,646,269,388,527
2026-01,东澜市,东区仓,CLN-CONSUM-07,1,1,761,269,483,547
2026-01,东澜市,东区仓,CLN-CONSUM-08,1,1,645,352,455,542
2026-01,东澜市,东区仓,AP-KITCH-01,1,1,335,111,192,254
2026-01,东澜市,东区仓,AP-KITCH-02,1,1,343,70,183,230
2026-01,东澜市,东区仓,AP-KITCH-03,1,1,348,185,236,297
2026-01,东澜市,东区仓,AP-KITCH-04,1,1,385,39,186,238
2026-01,东澜市,东区仓,AP-KITCH-05,1,1,366,94,194,266
2026-01,东澜市,东区仓,AP-KITCH-06,1,1,360,100,201,259
2026-01,东澜市,东区仓,AP-KITCH-07,1,1,411,87,225,273
2026-01,东澜市,东区仓,AP-KITCH-08,1,1,405,41,193,253
2026-01,东澜市,东区仓,AP-LIFE-01,1,1,353,193,241,305
2026-01,东澜市,东区仓,AP-LIFE-02,1,1,278,186,199,265
2026-01,东澜市,东区仓,AP-LIFE-03,1,1,346,187,225,308
2026-01,东澜市,东区仓,AP-LIFE-04,1,1,224,301,241,284
2026-01,东澜市,东区仓,AP-LIFE-05,1,1,316,141,198,259
2026-01,东澜市,东区仓,AP-LIFE-06,1,1,359,151,221,289
2026-01,东澜市,东区仓,AP-LIFE-07,1,1,317,215,242,290
2026-01,东澜市,东区仓,AP-LIFE-08,1,1,359,30,182,207
2026-01,海岳市,东区仓,KIT-COOK-01,1,1,587,161,327,421
2026-01,海岳市,东区仓,KIT-COOK-02,1,1,636,332,416,552
2026-01,海岳市,东区仓,KIT-COOK-03,1,1,535,445,428,552
2026-01,海岳市,东区仓,KIT-COOK-04,1,1,668,62,335,395
2026-01,海岳市,东区仓,KIT-COOK-05,1,1,655,142,351,446
2026-01,海岳市,东区仓,KIT-COOK-06,1,1,594,232,376,450
2026-01,海岳市,东区仓,KIT-COOK-07,1,1,438,489,408,519
2026-01,海岳市,东区仓,KIT-COOK-08,1,1,643,320,438,525
2026-01,海岳市,东区仓,KIT-TOOLS-01,1,1,551,584,497,638
2026-01,海岳市,东区仓,KIT-TOOLS-02,1,0,646,0,0,646
2026-01,海岳市,东区仓,KIT-TOOLS-03,1,1,544,503,453,594
2026-01,海岳市,东区仓,KIT-TOOLS-04,1,1,607,408,459,556
2026-01,海岳市,东区仓,KIT-TOOLS-05,1,1,479,364,373,470
2026-01,海岳市,东区仓,KIT-TOOLS-06,1,0,645,0,0,645
2026-01,海岳市,东区仓,KIT-TOOLS-07,1,1,641,468,483,626
2026-01,海岳市,东区仓,KIT-TOOLS-08,1,1,606,441,462,585
2026-01,海岳市,东区仓,STO-CLOTH-01,1,1,478,366,363,481
2026-01,海岳市,东区仓,STO-CLOTH-02,1,1,461,169,293,337
2026-01,海岳市,东区仓,STO-CLOTH-03,1,1,476,117,270,323
2026-01,海岳市,东区仓,STO-CLOTH-04,1,1,462,381,369,474
2026-01,海岳市,东区仓,STO-CLOTH-05,1,1,541,74,289,326
2026-01,海岳市,东区仓,STO-CLOTH-06,1,1,444,426,376,494
2026-01,海岳市,东区仓,STO-CLOTH-07,1,1,610,220,354,476
2026-01,海岳市,东区仓,STO-CLOTH-08,1,1,502,302,352,452
2026-01,海岳市,东区仓,STO-SPACE-01,1,1,451,403,361,493
2026-01,海岳市,东区仓,STO-SPACE-02,1,1,406,573,423,556
2026-01,海岳市,东区仓,STO-SPACE-03,1,0,499,0,0,499
2026-01,海岳市,东区仓,STO-SPACE-04,1,1,461,380,361,480
2026-01,海岳市,东区仓,STO-SPACE-05,1,1,351,446,375,422
2026-01,海岳市,东区仓,STO-SPACE-06,1,1,442,456,392,506
2026-01,海岳市,东区仓,STO-SPACE-07,1,1,460,496,436,520
2026-01,海岳市,东区仓,STO-SPACE-08,1,0,444,0,0,444
2026-01,海岳市,东区仓,CLN-TOOLS-01,1,1,709,328,485,552
2026-01,海岳市,东区仓,CLN-TOOLS-02,1,1,643,251,412,482
2026-01,海岳市,东区仓,CLN-TOOLS-03,1,1,746,526,587,685
2026-01,海岳市,东区仓,CLN-TOOLS-04,1,1,696,497,534,659
2026-01,海岳市,东区仓,CLN-TOOLS-05,1,0,514,0,0,514
2026-01,海岳市,东区仓,CLN-TOOLS-06,1,1,701,629,563,767
2026-01,海岳市,东区仓,CLN-TOOLS-07,1,1,691,202,415,478
2026-01,海岳市,东区仓,CLN-TOOLS-08,1,1,652,213,403,462
2026-01,海岳市,东区仓,CLN-CONSUM-01,1,1,571,168,347,392
2026-01,海岳市,东区仓,CLN-CONSUM-02,1,1,488,400,392,496
2026-01,海岳市,东区仓,CLN-CONSUM-03,1,1,502,352,390,464
2026-01,海岳市,东区仓,CLN-CONSUM-04,1,1,619,87,323,383
2026-01,海岳市,东区仓,CLN-CONSUM-05,1,1,657,137,342,452
2026-01,海岳市,东区仓,CLN-CONSUM-06,1,1,598,193,356,435
2026-01,海岳市,东区仓,CLN-CONSUM-07,1,1,505,537,446,596
2026-01,海岳市,东区仓,CLN-CONSUM-08,1,1,564,403,446,521
2026-01,海岳市,东区仓,AP-KITCH-01,1,1,277,151,194,234
2026-01,海岳市,东区仓,AP-KITCH-02,1,1,303,144,199,248
2026-01,海岳市,东区仓,AP-KITCH-03,1,1,300,108,185,223
2026-01,海岳市,东区仓,AP-KITCH-04,1,1,244,128,158,214
2026-01,海岳市,东区仓,AP-KITCH-05,1,1,295,89,162,222
2026-01,海岳市,东区仓,AP-KITCH-06,1,1,309,32,157,184
2026-01,海岳市,东区仓,AP-KITCH-07,1,1,349,96,190,255
2026-01,海岳市,东区仓,AP-KITCH-08,1,1,302,136,205,233
2026-01,海岳市,东区仓,AP-LIFE-01,1,1,279,192,205,266
2026-01,海岳市,东区仓,AP-LIFE-02,1,1,315,79,185,209
2026-01,海岳市,东区仓,AP-LIFE-03,1,1,218,238,207,249
2026-01,海岳市,东区仓,AP-LIFE-04,1,1,219,228,204,243
2026-01,海岳市,东区仓,AP-LIFE-05,1,1,329,74,177,226
2026-01,海岳市,东区仓,AP-LIFE-06,1,1,247,281,226,302
2026-01,海岳市,东区仓,AP-LIFE-07,1,1,246,216,204,258
2026-01,海岳市,东区仓,AP-LIFE-08,1,1,219,88,139,168
2026-01,南浦市,南区仓,KIT-COOK-01,1,1,637,136,347,426
2026-01,南浦市,南区仓,KIT-COOK-02,1,1,962,0,401,561
2026-01,南浦市,南区仓,KIT-COOK-03,1,1,622,151,331,442
2026-01,南浦市,南区仓,KIT-COOK-04,1,1,629,328,409,548
2026-01,南浦市,南区仓,KIT-COOK-05,1,1,756,171,413,514
2026-01,南浦市,南区仓,KIT-COOK-06,1,1,690,155,375,470
2026-01,南浦市,南区仓,KIT-COOK-07,1,1,694,372,460,606
2026-01,南浦市,南区仓,KIT-COOK-08,1,1,692,292,424,560
2026-01,南浦市,南区仓,KIT-TOOLS-01,1,1,503,274,344,433
2026-01,南浦市,南区仓,KIT-TOOLS-02,1,1,471,288,348,411
2026-01,南浦市,南区仓,KIT-TOOLS-03,1,1,546,145,304,387
2026-01,南浦市,南区仓,KIT-TOOLS-04,1,1,629,205,371,463
2026-01,南浦市,南区仓,KIT-TOOLS-05,1,1,598,81,318,361
2026-01,南浦市,南区仓,KIT-TOOLS-06,1,1,502,351,392,461
2026-01,南浦市,南区仓,KIT-TOOLS-07,1,1,464,406,370,500
2026-01,南浦市,南区仓,KIT-TOOLS-08,1,1,679,167,370,476
2026-01,南浦市,南区仓,STO-CLOTH-01,1,1,480,145,292,333
2026-01,南浦市,南区仓,STO-CLOTH-02,1,1,604,138,338,404
2026-01,南浦市,南区仓,STO-CLOTH-03,1,1,512,141,295,358
2026-01,南浦市,南区仓,STO-CLOTH-04,1,1,525,253,347,431
2026-01,南浦市,南区仓,STO-CLOTH-05,1,1,606,161,356,411
2026-01,南浦市,南区仓,STO-CLOTH-06,1,1,520,321,381,460
2026-01,南浦市,南区仓,STO-CLOTH-07,1,1,487,364,395,456
2026-01,南浦市,南区仓,STO-CLOTH-08,1,1,456,214,303,367
2026-01,南浦市,南区仓,STO-SPACE-01,1,1,559,206,328,437
2026-01,南浦市,南区仓,STO-SPACE-02,1,1,457,228,297,388
2026-01,南浦市,南区仓,STO-SPACE-03,1,1,449,129,247,331
2026-01,南浦市,南区仓,STO-SPACE-04,1,1,488,231,332,387
2026-01,南浦市,南区仓,STO-SPACE-05,1,1,444,305,326,423
2026-01,南浦市,南区仓,STO-SPACE-06,1,1,570,54,278,346
2026-01,南浦市,南区仓,STO-SPACE-07,1,1,424,214,285,353
2026-01,南浦市,南区仓,STO-SPACE-08,1,1,412,292,298,406
2026-01,南浦市,南区仓,CLN-TOOLS-01,1,1,736,94,370,460
2026-01,南浦市,南区仓,CLN-TOOLS-02,1,1,702,384,477,609
2026-01,南浦市,南区仓,CLN-TOOLS-03,1,1,667,335,431,571
2026-01,南浦市,南区仓,CLN-TOOLS-04,1,1,610,478,466,622
2026-01,南浦市,南区仓,CLN-TOOLS-05,1,1,819,191,437,573
2026-01,南浦市,南区仓,CLN-TOOLS-06,1,1,622,475,496,601
2026-01,南浦市,南区仓,CLN-TOOLS-07,1,1,620,405,456,569
2026-01,南浦市,南区仓,CLN-TOOLS-08,1,1,784,106,409,481
2026-01,南浦市,南区仓,CLN-CONSUM-01,1,1,537,263,344,456
2026-01,南浦市,南区仓,CLN-CONSUM-02,1,1,482,264,340,406
2026-01,南浦市,南区仓,CLN-CONSUM-03,1,1,695,300,432,563
2026-01,南浦市,南区仓,CLN-CONSUM-04,1,1,588,203,361,430
2026-01,南浦市,南区仓,CLN-CONSUM-05,1,1,571,306,372,505
2026-01,南浦市,南区仓,CLN-CONSUM-06,1,1,688,263,426,525
2026-01,南浦市,南区仓,CLN-CONSUM-07,1,1,618,318,402,534
2026-01,南浦市,南区仓,CLN-CONSUM-08,1,1,579,385,450,514
2026-01,南浦市,南区仓,AP-KITCH-01,1,1,314,172,223,263
2026-01,南浦市,南区仓,AP-KITCH-02,1,1,347,128,211,264
2026-01,南浦市,南区仓,AP-KITCH-03,1,0,310,0,0,310
2026-01,南浦市,南区仓,AP-KITCH-04,1,1,307,87,171,223
2026-01,南浦市,南区仓,AP-KITCH-05,1,1,300,144,198,246
2026-01,南浦市,南区仓,AP-KITCH-06,1,1,305,150,206,249
2026-01,南浦市,南区仓,AP-KITCH-07,1,1,369,101,200,270
2026-01,南浦市,南区仓,AP-KITCH-08,1,1,351,170,221,300
2026-01,南浦市,南区仓,AP-LIFE-01,1,1,281,148,194,235
2026-01,南浦市,南区仓,AP-LIFE-02,1,1,355,180,241,294
2026-01,南浦市,南区仓,AP-LIFE-03,1,1,252,190,206,236
2026-01,南浦市,南区仓,AP-LIFE-04,1,1,276,134,187,223
2026-01,南浦市,南区仓,AP-LIFE-05,1,1,222,281,216,287
2026-01,南浦市,南区仓,AP-LIFE-06,1,1,235,277,219,293
2026-01,南浦市,南区仓,AP-LIFE-07,1,1,264,136,174,226
2026-01,南浦市,南区仓,AP-LIFE-08,1,1,329,75,186,218
2026-01,榕川市,南区仓,KIT-COOK-01,1,1,560,236,351,445
2026-01,榕川市,南区仓,KIT-COOK-02,1,1,475,202,289,388
2026-01,榕川市,南区仓,KIT-COOK-03,1,1,430,450,373,507
2026-01,榕川市,南区仓,KIT-COOK-04,1,1,629,66,315,380
2026-01,榕川市,南区仓,KIT-COOK-05,1,1,518,274,358,434
2026-01,榕川市,南区仓,KIT-COOK-06,1,1,624,164,337,451
2026-01,榕川市,南区仓,KIT-COOK-07,1,1,391,226,272,345
2026-01,榕川市,南区仓,KIT-COOK-08,1,1,490,358,370,478
2026-01,榕川市,南区仓,KIT-TOOLS-01,1,1,416,146,263,299
2026-01,榕川市,南区仓,KIT-TOOLS-02,1,1,333,318,275,376
2026-01,榕川市,南区仓,KIT-TOOLS-03,1,1,490,182,290,382
2026-01,榕川市,南区仓,KIT-TOOLS-04,1,1,488,176,311,353
2026-01,榕川市,南区仓,KIT-TOOLS-05,1,1,550,158,316,392
2026-01,榕川市,南区仓,KIT-TOOLS-06,1,1,510,154,280,384
2026-01,榕川市,南区仓,KIT-TOOLS-07,1,1,450,218,292,376
2026-01,榕川市,南区仓,KIT-TOOLS-08,1,1,497,287,338,446
2026-01,榕川市,南区仓,STO-CLOTH-01,1,1,528,119,301,346
2026-01,榕川市,南区仓,STO-CLOTH-02,1,1,386,129,242,273
2026-01,榕川市,南区仓,STO-CLOTH-03,1,1,453,317,334,436
2026-01,榕川市,南区仓,STO-CLOTH-04,1,1,479,176,280,375
2026-01,榕川市,南区仓,STO-CLOTH-05,1,1,417,198,271,344
2026-01,榕川市,南区仓,STO-CLOTH-06,1,1,455,352,349,458
2026-01,榕川市,南区仓,STO-CLOTH-07,1,1,397,311,314,394
2026-01,榕川市,南区仓,STO-CLOTH-08,1,1,426,131,237,320
2026-01,榕川市,南区仓,STO-SPACE-01,1,1,393,192,262,323
2026-01,榕川市,南区仓,STO-SPACE-02,1,1,565,0,205,360
2026-01,榕川市,南区仓,STO-SPACE-03,1,1,402,264,283,383
2026-01,榕川市,南区仓,STO-SPACE-04,1,1,466,125,259,332
2026-01,榕川市,南区仓,STO-SPACE-05,1,1,462,177,272,367
2026-01,榕川市,南区仓,STO-SPACE-06,1,1,451,95,240,306
2026-01,榕川市,南区仓,STO-SPACE-07,1,1,514,60,261,313
2026-01,榕川市,南区仓,STO-SPACE-08,1,1,565,70,276,359
2026-01,榕川市,南区仓,CLN-TOOLS-01,1,0,515,0,0,515
2026-01,榕川市,南区仓,CLN-TOOLS-02,1,1,450,472,409,513
2026-01,榕川市,南区仓,CLN-TOOLS-03,1,1,571,525,496,600
2026-01,榕川市,南区仓,CLN-TOOLS-04,1,1,654,499,502,651
2026-01,榕川市,南区仓,CLN-TOOLS-05,1,1,618,330,438,510
2026-01,榕川市,南区仓,CLN-TOOLS-06,1,1,480,337,380,437
2026-01,榕川市,南区仓,CLN-TOOLS-07,1,1,588,193,339,442
2026-01,榕川市,南区仓,CLN-TOOLS-08,1,1,650,301,443,508
2026-01,榕川市,南区仓,CLN-CONSUM-01,1,1,493,210,309,394
2026-01,榕川市,南区仓,CLN-CONSUM-02,1,1,577,174,334,417
2026-01,榕川市,南区仓,CLN-CONSUM-03,1,1,493,308,348,453
2026-01,榕川市,南区仓,CLN-CONSUM-04,1,1,646,81,313,414
2026-01,榕川市,南区仓,CLN-CONSUM-05,1,1,607,121,334,394
2026-01,榕川市,南区仓,CLN-CONSUM-06,1,1,520,256,354,422
2026-01,榕川市,南区仓,CLN-CONSUM-07,1,1,445,306,352,399
2026-01,榕川市,南区仓,CLN-CONSUM-08,1,1,398,344,330,412
2026-01,榕川市,南区仓,AP-KITCH-01,1,1,259,95,158,196
2026-01,榕川市,南区仓,AP-KITCH-02,1,1,209,98,142,165
2026-01,榕川市,南区仓,AP-KITCH-03,1,1,305,31,144,192
2026-01,榕川市,南区仓,AP-KITCH-04,1,1,323,0,144,179
2026-01,榕川市,南区仓,AP-KITCH-05,1,1,227,113,145,195
2026-01,榕川市,南区仓,AP-KITCH-06,1,1,301,65,156,210
2026-01,榕川市,南区仓,AP-KITCH-07,1,1,232,123,164,191
2026-01,榕川市,南区仓,AP-KITCH-08,1,1,233,102,143,192
2026-01,榕川市,南区仓,AP-LIFE-01,1,1,266,107,171,202
2026-01,榕川市,南区仓,AP-LIFE-02,1,1,238,99,158,179
2026-01,榕川市,南区仓,AP-LIFE-03,1,1,219,109,150,178
2026-01,榕川市,南区仓,AP-LIFE-04,1,1,252,106,168,190
2026-01,榕川市,南区仓,AP-LIFE-05,1,1,205,211,190,226
2026-01,榕川市,南区仓,AP-LIFE-06,1,1,180,221,173,228
2026-01,榕川市,南区仓,AP-LIFE-07,1,1,190,245,202,233
2026-01,榕川市,南区仓,AP-LIFE-08,1,1,214,141,161,194
2026-02,北辰市,北区仓,KIT-COOK-01,1,1,433,149,270,312
2026-02,北辰市,北区仓,KIT-COOK-02,1,1,479,78,252,305
2026-02,北辰市,北区仓,KIT-COOK-03,1,1,367,200,251,316
2026-02,北辰市,北区仓,KIT-COOK-04,1,1,420,178,252,346
2026-02,北辰市,北区仓,KIT-COOK-05,1,1,449,238,294,393
2026-02,北辰市,北区仓,KIT-COOK-06,1,1,457,309,345,421
2026-02,北辰市,北区仓,KIT-COOK-07,1,1,419,179,276,322
2026-02,北辰市,北区仓,KIT-COOK-08,1,1,453,346,356,443
2026-02,北辰市,北区仓,KIT-TOOLS-01,1,1,326,229,247,308
2026-02,北辰市,北区仓,KIT-TOOLS-02,1,1,276,297,266,307
2026-02,北辰市,北区仓,KIT-TOOLS-03,1,1,322,263,255,330
2026-02,北辰市,北区仓,KIT-TOOLS-04,1,1,412,166,265,313
2026-02,北辰市,北区仓,KIT-TOOLS-05,1,1,399,239,284,354
2026-02,北辰市,北区仓,KIT-TOOLS-06,1,1,330,238,250,318
2026-02,北辰市,北区仓,KIT-TOOLS-07,1,1,341,235,243,333
2026-02,北辰市,北区仓,KIT-TOOLS-08,1,1,408,124,227,305
2026-02,北辰市,北区仓,STO-CLOTH-01,1,1,377,210,272,315
2026-02,北辰市,北区仓,STO-CLOTH-02,1,1,381,85,211,255
2026-02,北辰市,北区仓,STO-CLOTH-03,1,1,319,161,216,264
2026-02,北辰市,北区仓,STO-CLOTH-04,1,1,266,232,234,264
2026-02,北辰市,北区仓,STO-CLOTH-05,1,1,253,208,208,253
2026-02,北辰市,北区仓,STO-CLOTH-06,1,1,390,171,253,308
2026-02,北辰市,北区仓,STO-CLOTH-07,1,1,370,294,296,368
2026-02,北辰市,北区仓,STO-CLOTH-08,1,1,365,233,270,328
2026-02,北辰市,北区仓,STO-SPACE-01,1,1,268,401,313,356
2026-02,北辰市,北区仓,STO-SPACE-02,1,1,314,301,274,341
2026-02,北辰市,北区仓,STO-SPACE-03,1,1,296,264,242,318
2026-02,北辰市,北区仓,STO-SPACE-04,1,1,342,264,280,326
2026-02,北辰市,北区仓,STO-SPACE-05,1,0,287,0,0,287
2026-02,北辰市,北区仓,STO-SPACE-06,1,0,293,0,0,293
2026-02,北辰市,北区仓,STO-SPACE-07,1,1,286,442,334,394
2026-02,北辰市,北区仓,STO-SPACE-08,1,1,330,354,294,390
2026-02,北辰市,北区仓,CLN-TOOLS-01,1,1,459,132,276,315
2026-02,北辰市,北区仓,CLN-TOOLS-02,1,1,533,316,376,473
2026-02,北辰市,北区仓,CLN-TOOLS-03,1,1,355,237,260,332
2026-02,北辰市,北区仓,CLN-TOOLS-04,1,1,456,314,328,442
2026-02,北辰市,北区仓,CLN-TOOLS-05,1,1,554,247,351,450
2026-02,北辰市,北区仓,CLN-TOOLS-06,1,1,446,427,371,502
2026-02,北辰市,北区仓,CLN-TOOLS-07,1,1,401,213,287,327
2026-02,北辰市,北区仓,CLN-TOOLS-08,1,1,411,277,313,375
2026-02,北辰市,北区仓,CLN-CONSUM-01,1,1,341,467,357,451
2026-02,北辰市,北区仓,CLN-CONSUM-02,1,1,358,226,264,320
2026-02,北辰市,北区仓,CLN-CONSUM-03,1,1,388,255,292,351
2026-02,北辰市,北区仓,CLN-CONSUM-04,1,0,436,0,0,436
2026-02,北辰市,北区仓,CLN-CONSUM-05,1,1,413,339,329,423
2026-02,北辰市,北区仓,CLN-CONSUM-06,1,1,462,410,392,480
2026-02,北辰市,北区仓,CLN-CONSUM-07,1,1,336,446,367,415
2026-02,北辰市,北区仓,CLN-CONSUM-08,1,1,385,182,265,302
2026-02,北辰市,北区仓,AP-KITCH-01,1,1,161,220,165,216
2026-02,北辰市,北区仓,AP-KITCH-02,1,1,167,198,164,201
2026-02,北辰市,北区仓,AP-KITCH-03,1,0,174,0,0,174
2026-02,北辰市,北区仓,AP-KITCH-04,1,1,187,172,167,192
2026-02,北辰市,北区仓,AP-KITCH-05,1,1,178,129,132,175
2026-02,北辰市,北区仓,AP-KITCH-06,1,1,159,160,150,169
2026-02,北辰市,北区仓,AP-KITCH-07,1,1,189,123,141,171
2026-02,北辰市,北区仓,AP-KITCH-08,1,1,215,79,124,170
2026-02,北辰市,北区仓,AP-LIFE-01,1,1,251,41,124,168
2026-02,北辰市,北区仓,AP-LIFE-02,1,1,182,149,154,177
2026-02,北辰市,北区仓,AP-LIFE-03,1,1,214,110,139,185
2026-02,北辰市,北区仓,AP-LIFE-04,1,1,229,142,161,210
2026-02,北辰市,北区仓,AP-LIFE-05,1,1,194,126,135,185
2026-02,北辰市,北区仓,AP-LIFE-06,1,1,168,208,173,203
2026-02,北辰市,北区仓,AP-LIFE-07,1,1,163,183,160,186
2026-02,北辰市,北区仓,AP-LIFE-08,1,1,207,78,132,153
2026-02,云岭市,北区仓,KIT-COOK-01,1,1,350,267,261,356
2026-02,云岭市,北区仓,KIT-COOK-02,1,1,313,261,243,331
2026-02,云岭市,北区仓,KIT-COOK-03,1,1,396,113,228,281
2026-02,云岭市,北区仓,KIT-COOK-04,1,1,363,107,208,262
2026-02,云岭市,北区仓,KIT-COOK-05,1,1,261,254,234,281
2026-02,云岭市,北区仓,KIT-COOK-06,1,1,314,181,221,274
2026-02,云岭市,北区仓,KIT-COOK-07,1,1,316,266,258,324
2026-02,云岭市,北区仓,KIT-COOK-08,1,1,296,259,235,320
2026-02,云岭市,北区仓,KIT-TOOLS-01,1,1,257,157,195,219
2026-02,云岭市,北区仓,KIT-TOOLS-02,1,1,321,199,223,297
2026-02,云岭市,北区仓,KIT-TOOLS-03,1,1,261,101,163,199
2026-02,云岭市,北区仓,KIT-TOOLS-04,1,1,296,195,224,267
2026-02,云岭市,北区仓,KIT-TOOLS-05,1,1,251,304,237,318
2026-02,云岭市,北区仓,KIT-TOOLS-06,1,1,320,106,192,234
2026-02,云岭市,北区仓,KIT-TOOLS-07,1,1,325,164,219,270
2026-02,云岭市,北区仓,KIT-TOOLS-08,1,1,285,195,217,263
2026-02,云岭市,北区仓,STO-CLOTH-01,1,1,351,57,182,226
2026-02,云岭市,北区仓,STO-CLOTH-02,1,1,405,68,214,259
2026-02,云岭市,北区仓,STO-CLOTH-03,1,1,301,204,226,279
2026-02,云岭市,北区仓,STO-CLOTH-04,1,1,324,129,197,256
2026-02,云岭市,北区仓,STO-CLOTH-05,1,1,353,138,213,278
2026-02,云岭市,北区仓,STO-CLOTH-06,1,1,429,0,186,243
2026-02,云岭市,北区仓,STO-CLOTH-07,1,1,311,116,185,242
2026-02,云岭市,北区仓,STO-CLOTH-08,1,1,354,139,214,279
2026-02,云岭市,北区仓,STO-SPACE-01,1,1,259,208,219,248
2026-02,云岭市,北区仓,STO-SPACE-02,1,1,247,86,152,181
2026-02,云岭市,北区仓,STO-SPACE-03,1,1,215,160,173,202
2026-02,云岭市,北区仓,STO-SPACE-04,1,1,248,130,173,205
2026-02,云岭市,北区仓,STO-SPACE-05,1,1,226,180,174,232
2026-02,云岭市,北区仓,STO-SPACE-06,1,1,258,196,199,255
2026-02,云岭市,北区仓,STO-SPACE-07,1,1,269,120,168,221
2026-02,云岭市,北区仓,STO-SPACE-08,1,1,297,131,185,243
2026-02,云岭市,北区仓,CLN-TOOLS-01,1,1,383,121,236,268
2026-02,云岭市,北区仓,CLN-TOOLS-02,1,1,402,124,227,299
2026-02,云岭市,北区仓,CLN-TOOLS-03,1,1,400,318,318,400
2026-02,云岭市,北区仓,CLN-TOOLS-04,1,1,279,221,225,275
2026-02,云岭市,北区仓,CLN-TOOLS-05,1,1,382,291,300,373
2026-02,云岭市,北区仓,CLN-TOOLS-06,1,1,368,159,223,304
2026-02,云岭市,北区仓,CLN-TOOLS-07,1,1,314,301,270,345
2026-02,云岭市,北区仓,CLN-TOOLS-08,1,1,430,200,280,350
2026-02,云岭市,北区仓,CLN-CONSUM-01,1,1,351,108,214,245
2026-02,云岭市,北区仓,CLN-CONSUM-02,1,1,307,246,244,309
2026-02,云岭市,北区仓,CLN-CONSUM-03,1,1,420,19,202,237
2026-02,云岭市,北区仓,CLN-CONSUM-04,1,1,420,30,195,255
2026-02,云岭市,北区仓,CLN-CONSUM-05,1,1,403,155,262,296
2026-02,云岭市,北区仓,CLN-CONSUM-06,1,1,363,76,194,245
2026-02,云岭市,北区仓,CLN-CONSUM-07,1,1,317,279,269,327
2026-02,云岭市,北区仓,CLN-CONSUM-08,1,1,395,213,270,338
2026-02,云岭市,北区仓,AP-KITCH-01,1,0,161,0,0,161
2026-02,云岭市,北区仓,AP-KITCH-02,1,1,185,119,128,176
2026-02,云岭市,北区仓,AP-KITCH-03,1,1,160,71,103,128
2026-02,云岭市,北区仓,AP-KITCH-04,1,1,157,110,120,147
2026-02,云岭市,北区仓,AP-KITCH-05,1,1,139,96,107,128
2026-02,云岭市,北区仓,AP-KITCH-06,1,1,158,103,118,143
2026-02,云岭市,北区仓,AP-KITCH-07,1,1,129,201,146,184
2026-02,云岭市,北区仓,AP-KITCH-08,1,1,151,84,108,127
2026-02,云岭市,北区仓,AP-LIFE-01,1,1,193,60,118,135
2026-02,云岭市,北区仓,AP-LIFE-02,1,1,174,138,146,166
2026-02,云岭市,北区仓,AP-LIFE-03,1,1,153,100,108,145
2026-02,云岭市,北区仓,AP-LIFE-04,1,1,174,74,110,138
2026-02,云岭市,北区仓,AP-LIFE-05,1,1,164,87,111,140
2026-02,云岭市,北区仓,AP-LIFE-06,1,1,143,135,124,154
2026-02,云岭市,北区仓,AP-LIFE-07,1,1,164,138,142,160
2026-02,云岭市,北区仓,AP-LIFE-08,1,1,127,191,139,179
2026-02,东澜市,东区仓,KIT-COOK-01,1,1,474,288,324,438
2026-02,东澜市,东区仓,KIT-COOK-02,1,1,573,177,341,409
2026-02,东澜市,东区仓,KIT-COOK-03,1,1,460,528,457,531
2026-02,东澜市,东区仓,KIT-COOK-04,1,1,534,197,341,390
2026-02,东澜市,东区仓,KIT-COOK-05,1,1,593,496,464,625
2026-02,东澜市,东区仓,KIT-COOK-06,1,1,707,170,408,469
2026-02,东澜市,东区仓,KIT-COOK-07,1,1,548,450,430,568
2026-02,东澜市,东区仓,KIT-COOK-08,1,1,546,577,479,644
2026-02,东澜市,东区仓,KIT-TOOLS-01,1,1,431,387,352,466
2026-02,东澜市,东区仓,KIT-TOOLS-02,1,1,528,282,353,457
2026-02,东澜市,东区仓,KIT-TOOLS-03,1,1,414,426,384,456
